doc_id,topic_00,topic_01,topic_02,topic_03,topic_04
45246,0.5506863,0.60633767,-0.17515442,-0.42867133,-0.33861658
45247,0.63578135,0.52772,-0.08748592,-0.45467082,-0.32080272
45248,0.81070554,-0.26174787,-0.22249329,0.12827271,0.45638517
45249,0.658397,0.3861855,-0.5233155,-0.37610897,0.04535465
45250,0.775605,-0.5784272,-0.09335572,0.1392602,0.18907696
45251,0.7969844,-0.5501427,-0.18022135,0.12273242,0.120896384
45252,0.72516584,0.5350228,-0.34082457,-0.24578232,-0.10637037
45253,0.7427407,-0.20921169,-0.3431806,-0.16168319,0.51054126
45254,0.7481058,0.45434338,-0.34846342,-0.28938654,-0.16952404
45255,0.77457803,0.17935042,0.24886332,-0.5171561,0.19615991
45256,0.7826171,0.18514027,0.2430345,-0.51210684,0.17864588
45257,0.7981742,0.15364584,0.25694126,-0.4812405,0.20420507
45258,0.8098409,-0.50722206,0.059563555,0.2873344,-0.027832363
45259,0.8183352,0.50800264,0.03839215,-0.11062324,-0.24196987
45260,0.9297974,-0.25721627,-0.04816121,-0.258819,0.0031164852
45261,0.90759474,0.15770793,0.106377736,-0.11268373,-0.35691202
45262,0.94460315,-0.1437417,-0.24772416,-0.0009537944,-0.16029646
45263,0.7824745,0.18523712,0.2415633,-0.50816876,0.19191816
45264,0.7742315,0.17939653,0.24726743,-0.5128879,0.2102081
45265,0.797719,0.15359114,0.2553867,-0.47698894,0.2175163
45266,0.7987418,0.15824538,0.25105247,-0.4780957,0.2129953
45267,0.78332436,0.18962184,0.23725197,-0.50891984,0.18750624
45268,0.7752936,0.18409844,0.24270423,-0.51372397,0.20545083
45269,0.8811339,-0.2729308,-0.13171588,-0.21945868,0.28913766
45270,0.7504035,-0.6179033,0.13372937,-0.1927848,-0.006374261
45271,0.7128339,-0.5687222,0.2336724,-0.24160762,-0.2354695
45272,0.73179257,-0.50035274,0.3695904,-0.11734441,-0.25250733
45273,0.65251696,0.27794087,0.22905096,-0.5955395,-0.2997314
45274,0.6436432,0.28316262,0.22886275,-0.6027554,-0.2997501
45275,0.647415,0.26842877,0.2526498,-0.59596443,-0.29965708
45276,0.6497232,0.26587656,0.25369787,-0.59370106,-0.30054253
45277,0.6406627,0.2715854,0.2529144,-0.60124046,-0.30056074
45278,0.6518303,0.28896424,0.22786462,-0.5867344,-0.3089294
45279,0.647415,0.26842877,0.2526498,-0.59596443,-0.29965708
45280,0.654524,0.2875404,0.22893839,-0.5841723,-0.308624
45281,0.6384768,0.2659662,0.25764516,-0.602215,-0.3042457
45282,0.652531,0.27187932,0.26171064,-0.58660865,-0.29611266
45283,0.65284777,0.2718971,0.25179204,-0.5913164,-0.29463106
45284,0.6427801,0.2831494,0.24324246,-0.60131484,-0.29311043
45285,0.64406145,0.2672564,0.25731018,-0.5959266,-0.3040096
45286,0.64700633,0.26749572,0.25243106,-0.5962839,-0.30091998
45287,0.647415,0.26842877,0.2526498,-0.59596443,-0.29965708
45288,0.64700633,0.26749572,0.25243106,-0.5962839,-0.30091998
45289,0.64223313,0.27792394,0.25067082,-0.598191,-0.2993768
45290,0.6497232,0.26587656,0.25369787,-0.59370106,-0.30054253
45291,0.6449909,0.2899845,0.26755312,-0.56583786,-0.3288442
45292,0.6449909,0.2899845,0.26755312,-0.56583786,-0.3288442
45293,0.76907766,-0.4883258,0.23281711,-0.27325544,-0.20294145
45294,0.8131657,-0.5441276,0.14285098,-0.092645116,0.117035195
45295,0.8213512,-0.50476205,0.2329972,-0.08533196,-0.09501754
45296,0.61540157,-0.5117893,0.3997277,-0.33784297,-0.29228848
45297,0.5788007,-0.25396156,-0.3778834,-0.5823554,0.34432504
45298,0.80190927,0.026590269,-0.10027843,-0.29474044,-0.5092217
45299,0.78160924,0.3469443,-0.4081836,-0.31098312,-0.07343203
45300,0.82436866,-0.5080404,0.17152984,-0.116474256,-0.13900548
45301,0.63009673,0.6701728,-0.058137786,-0.1684682,-0.3494065
45302,0.63017374,0.66923404,-0.05899424,-0.17565043,-0.34738097
45303,0.6260278,0.661945,-0.05026689,-0.17943591,-0.36768743
45304,0.86596626,0.42778414,0.076411374,-0.1621786,-0.18698286
45305,0.8663723,0.42971626,0.07370667,-0.16142079,-0.18235582
45306,0.872875,0.4162372,0.07715675,-0.1559287,-0.18592724
45307,0.86818695,-0.35575807,0.16303998,0.2211369,-0.21024737
45308,0.9387391,-0.20475739,-0.19144472,-0.003021501,0.20045742
45309,0.8746857,-0.4620526,-0.08840509,0.03249883,0.112074
45310,0.81909543,0.12741444,-0.411568,-0.1703916,0.33827025
45311,0.79677457,0.16754681,-0.44534388,-0.16545025,0.3337266
45312,0.96044683,-0.21694319,0.09946245,-0.094733104,-0.1077513
45313,0.8043206,-0.4460757,0.22470652,-0.28506026,0.1494407
45314,0.86355114,0.3577019,-0.3411645,-0.08050671,-0.058773544
45315,0.9348061,0.08402562,0.048120648,-0.25186807,-0.2309202
45316,0.8665604,-0.37220994,0.25415438,-0.12430295,-0.17460574
45317,0.76246804,-0.36486503,0.40464553,-0.116285585,-0.3290221
45318,0.65049845,0.5210243,-0.17853644,-0.32087392,-0.41297725
45319,0.6206935,0.28359982,0.2397729,-0.6024908,-0.33737892
45320,0.6594236,0.22281288,0.30071598,-0.58496714,-0.28792062
45321,0.6545473,0.26394674,0.25254402,-0.5894527,-0.30110967
45322,0.8144414,0.47685158,-0.31833094,0.022504836,-0.086352244
45323,0.8153952,0.4780207,-0.31363505,0.029398022,-0.08599809
45324,0.8144414,0.47685158,-0.31833094,0.022504836,-0.086352244
45325,0.9064061,-0.3603916,0.087250106,-0.114978015,-0.16647325
45326,0.65046144,0.2703511,0.25044298,-0.5922297,-0.30058688
45327,0.6581258,0.28554133,0.22898884,-0.5804697,-0.30976713
45328,0.6407736,0.2691646,0.27612123,-0.5837203,-0.31620765
45329,0.6497232,0.26587656,0.25369787,-0.59370106,-0.30054253
45330,0.6594236,0.22281288,0.30071598,-0.58496714,-0.28792062
45331,0.6545473,0.26394674,0.25254402,-0.5894527,-0.30110967
45332,0.6272604,0.27876708,0.2692405,-0.59402424,-0.32168022
45333,0.6594236,0.22281288,0.30071598,-0.58496714,-0.28792062
45334,0.6610409,0.2878215,0.22506991,-0.5781604,-0.30863878
45335,0.61717767,0.32668912,0.21241462,-0.60088456,-0.3258586
45336,0.62216395,0.3130364,0.225838,-0.59257174,-0.33582175
45337,0.68188936,0.29737884,0.25328046,-0.5421343,-0.2975434
45338,0.6563875,0.28051195,0.24134262,-0.5889607,-0.29214278
45339,0.6405793,0.29928723,0.23792069,-0.5992153,-0.2905515
45340,0.46004176,0.6127889,0.3322975,-0.54794556,0.046747178
45341,0.8617138,0.17593455,-0.22299662,-0.4055386,0.11093774
45342,0.8588068,0.18201227,-0.22189784,-0.406825,0.12073606
45343,0.6497316,0.55235213,-0.12559077,-0.44516057,-0.24251819
45344,0.85434073,0.39841324,-0.28632176,0.053885877,-0.16274187
45345,0.9220456,-0.05810675,0.111358434,0.13405786,-0.3407101
45346,0.80996394,-0.18512842,-0.4247944,-0.23546994,0.27164227
45347,0.7986534,-0.4947126,-0.16993308,-0.2837666,0.08950665
45348,0.8720527,-0.36899576,-0.005942285,-0.28810844,-0.14256386
45349,0.60378665,-0.38392687,-0.3537785,-0.41437033,0.4372411
45350,0.84640646,0.31636745,-0.34833863,-0.13473253,-0.20979737
45351,0.8559892,0.3238745,-0.33968028,-0.04101472,-0.21289179
45352,0.8618884,-0.5064343,-0.021762693,-0.013393329,-0.0044447607
45353,0.93331546,-0.05282558,-0.28642517,-0.1976569,0.07088103
45354,0.71576315,0.016810033,-0.018876601,-0.6417856,-0.27414486
45355,0.7843037,-0.3886854,-0.084394194,-0.4514299,-0.1512613
45356,0.88516444,-0.36355913,0.10978211,0.11429924,-0.24329498
45357,0.8258415,0.48355314,-0.19772185,0.17709683,-0.11706761
45358,0.7582152,-0.4440619,0.2903592,-0.1819952,-0.33239746
45359,0.8618496,-0.059460018,0.02045525,0.47184595,-0.17499322
45360,0.7954794,-0.594336,0.020717176,0.06097976,0.099143475
45361,0.69410336,-0.44612056,-0.15934297,-0.36322522,0.40233603
45362,0.7376008,-0.24796945,-0.37282878,-0.39896956,0.3102873
45363,0.90380895,-0.3304924,-0.1486758,-0.15030898,0.17090014
45364,0.6687424,-0.082724705,-0.4670166,-0.49660888,0.28498295
45365,0.7994558,-0.25957522,-0.2139114,-0.49647278,0.03532233
45366,0.6441607,-0.019991608,-0.5204806,-0.4533232,0.32902202
45367,0.91614777,-0.32808894,0.17475078,0.09099326,-0.119220026
45368,0.50923735,0.14438637,-0.2311859,-0.527061,-0.62336963
45369,0.9026181,-0.16420412,-0.3397564,-0.102834046,0.17974485
45370,0.85767466,-0.42584127,-0.13589135,0.114617996,0.22682536
45371,0.7375888,-0.056542374,-0.116640665,0.6589528,0.07029877
45372,0.88882464,0.025922954,0.0018888767,-0.24968204,-0.38337198
45373,0.85558623,-0.10395966,0.09624583,-0.2935883,-0.4021284
45374,0.84658164,-0.16932516,0.24785416,-0.36056244,-0.251379
45375,0.76068527,-0.003128011,-0.42433584,-0.24682353,0.4246946
45376,0.889875,0.28280714,-0.3551013,0.019666394,-0.04073021
45377,0.71130216,-0.5121094,0.30210772,-0.0072859824,-0.3747946
45378,0.7183126,-0.5654033,0.29231462,-0.047521256,-0.2768391
45379,0.91361594,-0.35202286,-0.059578147,-0.13581567,0.13924919
45380,0.8974973,-0.37443167,-0.086347,-0.13509639,0.16909334
45381,0.9475244,0.21560404,0.13877234,-0.15507174,-0.11138858
45382,0.936578,-0.22216633,-0.22095406,0.047420282,0.14964806
45383,0.60953057,0.31137288,0.26158312,0.6675237,0.13230953
45384,0.72621286,0.62335855,-0.21671224,-0.0941973,-0.16793337
45385,0.94648945,-0.10039274,0.038588468,-0.19813398,-0.23093905
45386,0.8941546,0.2727207,-0.28559455,0.18707791,0.09771687
45387,0.94556296,0.027959118,-0.16288798,0.28002042,-0.0136029925
45388,0.80959326,0.39017338,0.07787107,0.41656855,-0.1128278
45389,0.8378478,0.3950533,0.16873181,0.32608658,-0.084504955
45390,0.8091447,0.39031345,0.07800158,0.41854766,-0.10804601
45391,0.78688985,-0.44035378,0.32484353,-0.23589668,-0.16038185
45392,0.79744124,-0.56162965,0.19334456,0.011182355,-0.10560515
45393,0.779345,0.33202863,-0.11951388,-0.37102106,-0.36116225
45394,0.7545704,-0.6174663,-0.16061313,0.08238489,0.12951858
45395,0.92851365,-0.2777604,-0.18479915,-0.16270639,-0.009346892
45396,0.9316828,-0.26016986,-0.21085317,-0.14078206,-0.00014014318
45397,0.9238752,-0.31084374,-0.14583567,-0.16851093,0.012916513
45398,0.931953,-0.25620663,-0.21224777,-0.14404652,0.004808042
45399,0.7512234,-0.53506327,0.18896696,0.23850922,-0.23827615
45400,0.6507952,-0.39659566,0.1163067,0.58457744,-0.25282294
45401,0.915086,-0.047832046,0.23260243,-0.08033725,-0.3158666
45402,0.81871045,0.29960707,0.16057977,-0.36441505,-0.2852449
45403,0.6628853,-0.38936317,0.23472004,0.5505751,-0.22528411
45404,0.785969,-0.56493074,-0.18751344,0.10692059,0.12850177
45405,0.957667,-0.17971867,0.15220572,-0.030565089,-0.16270922
45406,0.61934614,-0.48050112,0.34162512,0.3070092,-0.41781172
45407,0.6441795,-0.08630244,0.15653753,0.71967137,-0.18749349
45408,0.80148375,-0.0059067244,-0.0879909,0.57104146,-0.15413696
45409,0.78783417,0.015171199,-0.09125968,0.59025383,-0.14952953
45410,0.80139923,0.47973603,-0.12383073,0.2958626,-0.15730157
45411,0.45138583,0.47343665,0.5613758,-0.5002727,0.0818117
45412,0.8035021,0.48499286,-0.11831139,0.2779304,-0.16710316
45413,0.77032006,-0.05436307,-0.012723835,-0.40374038,-0.49039117
45414,0.72132224,0.5307231,-0.3465886,-0.27196312,0.06276683
45415,0.7224682,-0.5543288,0.33049452,-0.17998928,-0.17069422
45416,0.85597867,-0.3994753,0.0700201,-0.3168876,0.048984196
45417,0.6731788,-0.351785,0.16092181,-0.50163835,-0.38149795
45418,0.677992,-0.53304416,0.17401244,-0.38887528,-0.27328837
45419,0.6783586,-0.25720555,-0.43772927,-0.2215444,0.48268628
45420,0.672855,-0.2842052,-0.4305235,-0.2106734,0.48657963
45421,0.82965875,0.42619705,-0.23920858,0.036572643,-0.26732764
45422,0.7943926,0.27837494,-0.123159505,0.49908575,-0.16490307
45423,0.8014549,0.4806431,-0.28490463,-0.11974405,0.1764737
45424,0.7306056,-0.57969373,0.27715045,-0.20020497,-0.11522258
45425,0.76866204,-0.5494989,0.15206969,-0.17987776,-0.22743888
45426,0.9520386,-0.1256011,0.027873442,-0.2148873,-0.17576516
45427,0.74629295,0.092454456,-0.24781531,-0.5250503,-0.31210387
45428,0.8041034,-0.5610808,0.094335,-0.117327,-0.1262586
45429,0.7306111,0.35336107,-0.31649268,-0.28527465,-0.39974257
45430,0.73249733,0.48334274,-0.21475604,-0.17174824,-0.39269558
45431,0.82210636,-0.4959935,-0.0797221,-0.14409813,0.2258576
45432,0.7087221,0.45543826,-0.09755874,-0.2683509,-0.45690155
45433,0.9451304,-0.11931085,0.11185494,-0.23939279,-0.15057567
45434,0.795519,0.54842967,-0.2469225,0.06338508,0.037231408
45435,0.81225705,0.5221164,-0.24177152,0.08313875,0.047616813
45436,0.7528678,-0.35276845,0.2979339,0.3586843,-0.30220103
45437,0.90981674,-0.033490356,0.14085692,-0.1306598,-0.36633214
45438,0.912853,-0.018611489,0.14429662,-0.13344453,-0.35738516
45439,0.9091968,-0.022646552,0.14803122,-0.13438779,-0.36452013
45440,0.73863757,-0.45638898,0.32530457,-0.25456104,-0.2747713
45441,0.92223054,0.092683464,-0.21961081,-0.290591,-0.090711065
45442,0.8360423,-0.4149374,0.036234185,0.23915057,-0.26524386
45443,0.72659045,-0.30665585,0.029952638,0.6093495,-0.07631884
45444,0.80158967,-0.516826,-0.08945101,-0.2513921,0.13836718
45445,0.8805004,-0.40749067,0.12482715,-0.16436869,-0.1267734
45446,0.78390324,-0.52083,0.27802694,-0.1875493,-0.041931577
45447,0.64868134,-0.13458164,0.475484,-0.5476915,-0.18721434
45448,0.937989,0.041008968,0.13701035,0.31190735,-0.049365953
45449,0.88169956,0.2005102,-0.23074,0.3176245,-0.16815268
45450,0.76116705,-0.30728066,-0.08641034,0.31620127,0.46771085
45451,0.8980613,0.07527028,0.3143991,0.18131378,-0.23685184
45452,0.9070267,0.17765155,0.25246903,0.2309334,-0.16932718
45453,0.8784789,0.35796893,-0.22501603,0.09177389,-0.20267826
45454,0.65655124,0.59801847,-0.32965586,-0.23723802,-0.21531254
45455,0.95723,0.11379364,-0.043195326,-0.19127634,-0.17974766
45456,0.9264088,0.18510054,-0.11994762,0.23178422,-0.19847706
45457,0.7043491,-0.45576495,0.33875653,-0.39816272,-0.1512652
45458,0.8821947,-0.26478764,0.19088401,-0.07412973,-0.33119184
45459,0.81045383,-0.04255935,-0.0832629,0.49051425,-0.30629462
45460,0.73178303,-0.103139564,-0.4951233,-0.115884535,0.44190454
45461,0.84698546,0.44027627,-0.2672663,-0.10121286,-0.08424412
45462,0.92869765,-0.00844715,-0.1120617,-0.2826502,-0.21213286
45463,0.7715739,0.2878669,0.012374612,0.5544101,-0.11950988
45464,0.79591787,0.102066055,-0.462388,-0.014699926,0.37693307
45465,0.8452584,-0.5033094,0.14897266,-0.09371223,-0.03525484
45466,0.9095549,-0.14123689,0.13991575,0.30060372,-0.20693703
45467,0.6328705,0.20633382,0.47717518,-0.5637989,-0.106470466
45468,0.7704178,-0.6068571,0.11610058,0.09843745,-0.1225217
45469,0.93999386,-0.15337744,0.14106472,-0.042436622,-0.26680836
45470,0.7818353,-0.45304698,-0.21194027,0.22077157,0.29970515
45471,0.77817136,-0.57451755,0.18828747,-0.0299196,-0.16742627
45472,0.8134796,-0.54003936,0.12841226,0.102264166,-0.14021683
45473,0.7303273,-0.68217605,0.02325098,0.005334502,0.026241785
45474,0.8626472,0.49125335,-0.09047406,0.075238675,-0.025758693
45475,0.84354436,-0.43799898,-0.110326745,0.27131397,0.10395412
45476,0.8368318,0.3594629,-0.3228935,0.18044168,0.18351983
45477,0.59820026,0.63793653,0.35167602,-0.30821452,0.12853499
45478,0.9684543,0.069362484,0.051922392,0.104263216,-0.20908922
45479,0.968122,0.07859697,0.045666788,0.09655143,-0.21249607
45480,0.8695097,-0.41926512,0.020203128,-0.051193677,-0.25522694
45481,0.69475776,-0.46904767,0.3370022,-0.27882847,-0.32556134
45482,0.673827,0.57687515,0.20720342,-0.40497664,-0.07894838
45483,0.8640236,-0.05316701,-0.38929313,-0.27479795,0.15353619
45484,0.85924244,-0.11975331,-0.3831771,-0.26850235,0.16865209
45485,0.8659329,-0.3722206,-0.01818351,0.19831108,0.26824242
45486,0.90081286,-0.3626877,-0.22211401,-0.04556899,0.074716955
45487,0.9042214,0.20390825,-0.08196996,-0.1054694,-0.35065967
45488,0.7696205,0.43703514,-0.033913303,0.46423957,-0.004008077
45489,0.8478881,-0.21586639,0.40088964,-0.18429556,-0.19952483
45490,0.6917969,-0.4629628,0.36658305,-0.3875322,-0.15006053
45491,0.7781589,0.47810093,-0.29637954,0.17730635,-0.21589315
45492,0.84424543,-0.041480258,-0.21442029,-0.32509714,-0.36587542
45493,0.86063987,0.37048388,-0.19314061,0.15469834,-0.24658842
45494,0.81925714,0.55880445,0.058147203,-0.020007141,-0.113022074
45495,0.6094143,-0.5103509,0.40090582,-0.31634954,-0.32764894
45496,0.6780162,-0.5536903,0.34338197,-0.21896106,-0.2605108
45497,0.9593859,0.13909109,0.16253595,0.11376981,-0.14446765
45498,0.9036154,-0.1788178,0.001879471,-0.0774247,-0.3814515
45499,0.82106894,0.41355944,-0.27116913,0.04090794,-0.28214914
45500,0.8969956,-0.3008489,-0.27199242,-0.093032606,0.14917742
45501,0.9296554,-0.3119296,-0.14832877,0.018189114,0.1269197
45502,0.7703027,0.28516316,-0.05064267,0.5628335,-0.077262774
45503,0.75247246,0.56050324,-0.22282168,-0.033729173,-0.26236248
45504,0.78880453,0.52346855,-0.27905157,0.09559117,-0.12946248
45505,0.76406324,0.53792435,-0.21883284,-0.01629716,-0.28051966
45506,0.79069096,0.5202344,-0.2740364,0.09704835,-0.1401774
45507,0.7903879,0.5209963,-0.27757248,0.10336803,-0.12695853
45508,0.884564,0.28958237,-0.29291594,-0.11525883,-0.18602204
45509,0.8867107,0.2907283,-0.29743102,-0.108856246,-0.17001814
45510,0.884285,0.2947974,-0.29781532,-0.11280809,-0.17238027
45511,0.85624844,0.23798095,-0.19778578,-0.40566158,0.08076649
45512,0.95310706,0.06370511,-0.15344168,-0.03380159,-0.25068238
45513,0.7516216,0.36426693,-0.24971424,0.43797502,-0.21953426
45514,0.8076562,0.20709534,-0.16926487,0.49219528,-0.18410902
45515,0.8652634,0.24914423,0.4207395,0.015337826,-0.10949613
45516,0.82396847,0.21435127,-0.35484445,-0.340453,0.18250094
45517,0.6973937,0.624873,-0.33416754,0.021204393,-0.10515784
45518,0.9713229,0.05776865,-0.07391966,0.07775921,-0.20416664
45519,0.9251729,-0.33704507,-0.012750118,0.17402749,-0.002739917
45520,0.8641142,-0.28613615,-0.2773531,0.04531184,0.30406386
45521,0.8141087,-0.3953858,0.18410961,0.13381688,-0.35929638
45522,0.7839575,0.18339227,-0.4762751,-0.31295183,0.16432038
45523,0.829442,-0.53017306,-0.12395629,0.11239913,0.054256435
45524,0.7580192,0.6094883,0.082046635,-0.036895644,-0.21409781
45525,0.75580233,0.61242306,0.08117009,-0.03758261,-0.21377516
45526,0.93039066,0.15572621,-0.08974913,0.31871924,-0.02203658
45527,0.77378887,-0.62809366,-0.037651166,0.02625523,0.06813331
45528,0.7732326,0.30875036,-0.21523778,-0.2842594,-0.423856
45529,0.7205599,-0.42572463,-0.32155398,-0.06144682,0.43861064
45530,0.9656023,-0.17444862,-0.08044062,-0.098579615,-0.14488368
45531,0.9146955,0.21222758,-0.11108204,-0.20899595,-0.24954566
45532,0.86355764,0.18199286,0.20351024,-0.39970645,-0.14129801
45533,0.93190056,-0.13657153,-0.21223,-0.11862399,-0.23194015
45534,0.90594447,-0.0554345,-0.10579641,0.39351085,-0.10073726
45535,0.9048266,-0.06114826,-0.100051604,0.39350948,-0.1126486
45536,0.7957806,-0.07641256,0.21275085,-0.52294,-0.20534143
45537,0.79371876,-0.07260247,0.21581815,-0.5250298,-0.20616938
45538,0.9480429,-0.06564905,-0.243965,0.039339744,0.18931007
45539,0.79088926,-0.5968169,0.042671073,0.00871976,-0.12808973
45540,0.8608434,-0.18282773,0.02441181,0.17542717,-0.44062674
45541,0.8657887,-0.28480938,0.017595902,0.2530282,-0.32397643
45542,0.8468988,0.26953623,-0.22734924,0.07494672,-0.39090654
45543,0.84176373,-0.53580034,-0.011047439,-0.029193982,-0.058116674
45544,0.5853147,0.6483281,0.4530379,-0.17667174,0.024918929
45545,0.9276171,0.24328138,-0.19023997,0.16721268,-0.12723772
45546,0.8358094,-0.31331873,0.37693465,-0.12476806,-0.21355835
45547,0.87558526,0.074958675,0.30883887,-0.33236745,-0.14792636
45548,0.87789816,0.07086274,0.3108299,-0.32949483,-0.13817082
45549,0.8525441,0.07502792,-0.41402814,-0.13754757,0.27785006
45550,0.683811,0.18614995,-0.15981516,-0.44467705,-0.5239008
45551,0.78828,0.56617206,-0.20337763,-0.07469823,-0.10545936
45552,0.8727816,0.14552194,0.3601035,-0.07741094,-0.28532213
45553,0.89826614,-0.28117433,-0.040677696,0.28559768,-0.1756081
45554,0.7534822,0.4538453,0.37756374,-0.27806985,-0.08007352
45555,0.90507454,-0.17771435,-0.27322036,0.18042117,0.2050769
45556,0.9092135,-0.16867338,-0.27001986,0.18340959,0.19578138
45557,0.8473093,0.085691646,-0.21413937,-0.31520584,-0.3598797
45558,0.96470004,-0.21482031,-0.067882486,-0.02014522,-0.13487819
45559,0.8120869,-0.46881402,-0.13291393,0.104288295,0.30362165
45560,0.6161675,-0.3616625,0.42436358,-0.5058771,-0.23139098
45561,0.9202806,-0.06946918,-0.04881916,-0.07656136,-0.37418294
45562,0.68518674,-0.53146076,0.34318072,-0.18076982,-0.31243864
45563,0.8745717,-0.45003334,-0.04035654,0.08671634,0.15312073
45564,0.6528768,-0.44444773,0.39607096,-0.41873726,-0.20977403
45565,0.9032924,0.037896816,0.17528348,0.36901155,-0.12543039
45566,0.8724083,0.3533466,-0.2743464,-0.040018693,-0.19282782
45567,0.64496136,0.540359,0.4418956,-0.3103232,-0.02155739
45568,0.7280851,0.04687968,-0.57649493,-0.1225549,0.34688365
45569,0.84786415,-0.4207737,0.19224635,0.05055098,-0.25408995
45570,0.9484064,-0.019549722,0.07377615,0.10558578,-0.28905326
45571,0.7641692,0.14706412,-0.3871413,0.037952606,0.4930504
45572,0.7676608,0.15352175,-0.3832204,0.029726557,0.48927125
45573,0.77023345,0.15838626,-0.38028783,0.023946509,0.48627344
45574,0.8273218,0.4418364,-0.09379418,0.30283386,-0.14076084
45575,0.802872,0.013966265,-0.11219916,0.4820976,-0.33195582
45576,0.78848517,-0.1373117,0.19252445,-0.5143624,-0.24042095
45577,0.7570511,0.21717267,-0.2963495,-0.40698817,-0.3553129
45578,0.74288416,0.2764295,-0.29210874,-0.39979684,-0.35573137
45579,0.8720876,-0.40601122,-0.063948065,-0.16712672,0.20639144
45580,0.8163146,-0.43714046,-0.12966144,-0.31918332,0.15443009
45581,0.9629588,-0.039084714,-0.14437324,-0.21904297,-0.048571087
45582,0.81853145,-0.23632945,0.029558461,0.5150416,-0.08951583
45583,0.82889086,0.3392805,-0.010021667,0.26577663,-0.35649815
45584,0.76446676,-0.5673348,-0.12005997,-0.21606143,0.18062362
45585,0.766617,-0.5499872,0.066224106,0.27713668,-0.1691804
45586,0.9826977,0.12746653,-0.09835408,0.084530026,0.03519408
45587,0.9475351,0.023377376,0.088302776,-0.14230938,-0.27125874
45588,0.74544495,0.50999284,-0.0869016,0.38835952,-0.160761
45589,0.9047667,0.210674,-0.30570355,0.023662103,-0.20736256
45590,0.95795095,-0.20248966,-0.19523731,0.008510496,-0.056016844
45591,0.8311924,-0.4409003,0.24276301,0.09943154,-0.214256
45592,0.8877235,0.20975246,-0.292231,-0.03741946,0.28487143
45593,0.89499825,0.19131833,-0.28734407,-0.028290216,0.2810845
45594,0.8200894,0.43656316,-0.15714572,-0.32171708,0.09310895
45595,0.7550061,-0.4273952,0.38919082,-0.22802998,-0.20936094
45596,0.9237363,-0.12748034,-0.14209993,-0.27218795,-0.19021383
45597,0.9181087,0.045528024,-0.02061434,0.18425646,-0.34731558
45598,0.90983295,0.40530053,-0.03021873,0.079024084,0.02788178
45599,0.9065243,0.41208705,-0.03447934,0.07882068,0.031564884
45600,0.9084267,0.40808925,-0.03163618,0.07938164,0.030359441
45601,0.850318,0.44927922,-0.1941784,-0.13711888,-0.13638423
45602,0.823941,0.47977948,-0.25106,-0.10748597,-0.12786089
45603,0.8681481,0.25437236,-0.22203422,0.16677116,-0.32326734
45604,0.7732097,0.34222928,-0.40263635,-0.3356344,-0.10128874
45605,0.7878094,0.5572389,-0.058066998,0.22117786,-0.12864567
45606,0.8428985,-0.5235646,-0.023821045,-0.026899958,0.11879067
45607,0.82344604,0.068359725,-0.26438478,-0.4925184,0.06920975
45608,0.88912123,0.18067226,-0.08895074,-0.33104515,-0.24355236
45609,0.7206023,0.5033105,0.21101871,-0.39815134,-0.15606923
45610,0.969534,-0.013798448,-0.19124761,0.10536351,-0.11016501
45611,0.93068737,0.22017844,-0.2565012,0.09823482,0.0994966
45612,0.70791525,0.5640474,-0.16197693,-0.39269567,0.01612991
45613,0.72170186,0.54170495,-0.15111445,-0.40281403,0.02464899
45614,0.74431705,0.3858342,-0.31178376,-0.30801958,-0.32409728
45615,0.9175779,-0.2755667,-0.006996806,0.2765394,-0.07477226
45616,0.80297035,-0.4358131,0.18447451,0.015992459,-0.36196542
45617,0.74860626,0.2500211,-0.51343197,-0.06372891,0.33076334
45618,0.7520949,0.2588887,-0.51000464,-0.066691406,0.3205892
45619,0.8588732,-0.39607057,0.17776257,-0.22579777,-0.15126374
45620,0.95415604,-0.26496834,-0.04544839,0.05668331,-0.11874136
45621,0.76787335,0.58522576,-0.22939883,-0.007436034,-0.12329741
45622,0.9334767,0.25465,-0.09116346,-0.22847873,-0.057108123
45623,0.78654003,-0.19713536,-0.1484363,0.55478555,0.11257014
45624,0.94413954,0.15365267,-0.1502213,0.006467599,-0.24976596
45625,0.94657457,0.15404437,-0.15358625,0.012027911,-0.23776776
45626,0.9450136,0.15924473,-0.1560363,0.0070648137,-0.2391511
45627,0.7821778,0.47691727,-0.26225,-0.18521056,-0.2401454
45628,0.7926225,-0.5124262,0.2566061,-0.0722552,-0.19519605
45629,0.81485975,-0.51047254,0.15034942,0.21380891,-0.08427533
45630,0.83421975,-0.43041298,0.26763844,-0.089001164,-0.19816807
45631,0.62286586,0.30585197,-0.30780852,-0.44763288,-0.4726219
45632,0.6121694,0.3695003,-0.2976602,-0.4329672,-0.46114638
45633,0.61955804,0.30773416,-0.3057615,-0.44889858,-0.47586492
45634,0.8397605,-0.35211718,0.25269675,-0.2676272,-0.18797848
45635,0.82928956,-0.5225396,0.024355462,0.17200337,-0.09514663
45636,0.84404594,-0.53284585,0.026805937,0.03522904,-0.041256335
45637,0.769142,0.31119183,-0.45814502,-0.292674,-0.12659141
45638,0.9655855,0.03272823,-0.13460928,-0.019587202,-0.21924913
45639,0.7472725,0.38734904,-0.21239856,-0.43332902,-0.24219258
45640,0.92098176,0.11810206,-0.080524504,0.22723544,-0.282355
45641,0.7126467,-0.60721296,0.20790412,-0.2460979,-0.14013831
